year;port_name;nuclear_available_from_year;maturity_factor;allocation_share;allocated_new_ship_loadings;allocated_refuellings;allocated_total_service_events;allocated_initial_fuel_loading_tons;allocated_refueling_tons;allocated_fuel_throughput_tons;allocated_initial_fuel_loading_pebbles;allocated_refueling_pebbles;allocated_fuel_throughput_pebbles;allocated_fresh_fuel_storage_m3;allocated_spent_fuel_storage_m3;allocated_waste_m3;allocated_truckloads
2044;Singapore;2038;1.0;0.21600000000000003;7.992000000000001;0.43200000000000005;8.424000000000001;20.912062500000005;0.7087500000000001;10.281600000000001;2614007.812499999;88593.75000000003;1285200.0;7641.425892897263;1029.8042543696918;3633.8173905542412;0.0
2044;Hamburg;2038;1.0;0.20800000000000002;7.696000000000001;0.41600000000000004;8.112;20.13754166666667;0.6825000000000001;9.900800000000002;2517192.7083333326;85312.50000000003;1237600.0;7358.410119086253;991.6633560597032;3499.2315612744546;0.0
2044;Shanghai;2040;1.0;0.24;8.879999999999999;0.48;9.36;23.235625;0.7875;11.424;2904453.1249999986;98437.50000000003;1427999.9999999998;8490.473214330292;1144.2269492996575;4037.574878393601;0.0
2044;Provideniya;2041;1.0;0.128;4.736;0.256;4.992;12.392333333333335;0.42;6.0928;1549041.666666666;52500.000000000015;761599.9999999999;4528.252380976155;610.2543729598173;2153.3732684765873;0.0
2045;Rotterdam;2037;1.0;0.17275747508305647;9.156146179401993;0.8637873754152824;10.019933554817275;23.839631782945737;2.582364341085271;12.991182170542636;2979953.9728682186;322795.5426356589;1623897.7713178296;9338.304253098804;1736.3235559992997;4591.462777697637;0.0
2045;Singapore;2038;1.0;0.17940199335548174;9.508305647840531;0.8970099667774087;10.40531561461794;24.756540697674424;2.6816860465116275;13.490843023255815;3094567.5872093043;335210.75581395347;1686355.377906977;9697.469801294912;1803.1052312300421;4768.0574999167775;0.0
2045;Hamburg;2038;1.0;0.17275747508305647;9.156146179401993;0.8637873754152824;10.019933554817275;23.839631782945737;2.582364341085271;12.991182170542636;2979953.9728682186;322795.5426356589;1623897.7713178296;9338.304253098804;1736.3235559992997;4591.462777697637;0.0
2045;Shanghai;2040;1.0;0.19933554817275748;10.564784053156146;0.9966777408637874;11.561461794019934;27.50726744186047;2.9796511627906974;14.98982558139535;3438408.4302325603;372456.39534883713;1873728.1976744188;10774.966445883236;2003.450256922269;5297.841666574197;0.0
2045;Provideniya;2041;1.0;0.10631229235880399;5.634551495016612;0.53156146179402;6.166112956810632;14.670542635658917;1.5891472868217051;7.994573643410853;1833817.8294573654;198643.41085271316;999321.7054263568;5746.648771137726;1068.506803691877;2825.5155555062383;0.0
2045;Busan;2045;0.5;0.07641196013289035;4.049833887043189;0.3820598006644518;4.431893687707641;10.544452519379844;1.1421996124031004;5.74609980620155;1318056.564922481;142774.95155038754;718262.4757751938;4130.403804255239;767.9892651535363;2030.8393055201084;0.0
2045;Jebel Ali;2045;0.5;0.09302325581395347;4.930232558139534;0.4651162790697674;5.395348837209301;12.83672480620155;1.3905038759689918;6.995251937984495;1604590.6007751944;173812.98449612397;874406.492248062;5028.317674745509;934.943453230392;2472.326111067958;0.0
2046;Rotterdam;2037;1.0;0.15926493108728945;12.104134762633999;1.5926493108728945;13.696784073506892;31.88077462991322;3.9774757529351707;18.352711842776927;3985096.82873915;497184.46911689633;2294088.9803471155;12673.351797000734;3006.4707930703717;6486.383778605818;0.0
2046;Singapore;2038;1.0;0.1653905053598775;12.569678407350692;1.6539050535987752;14.223583460949467;33.106958269525265;4.130455589586523;19.058585375191427;4138369.7836906556;516306.9486983154;2382323.171898928;13160.788404577685;3122.10428511154;6735.860077782965;0.0
2046;Hamburg;2038;1.0;0.15926493108728945;12.104134762633999;1.5926493108728945;13.696784073506892;31.88077462991322;3.9774757529351707;18.352711842776927;3985096.82873915;497184.46911689633;2294088.9803471155;12673.351797000734;3006.4707930703717;6486.383778605818;0.0
2046;Shanghai;2040;1.0;0.18376722817764166;13.966309341500766;1.8376722817764166;15.803981623277183;36.7855091883614;4.589395099540581;21.176205972434914;4598188.648545172;573674.3874425726;2647025.746554364;14623.098227308537;3469.004761235044;7484.2889753144045;0.0
2046;Provideniya;2041;1.0;0.09800918836140889;7.448698315467075;0.9800918836140888;8.428790199081163;19.618938233792747;2.4476773864216432;11.293976518631954;2452367.279224092;305959.6733027054;1411747.0648289942;7798.98572123122;1850.1358726586902;3991.6207868343495;0.0
2046;Busan;2045;0.75;0.10566615620214395;8.03062787136294;1.0566615620214395;9.08728943338438;21.151667783307808;2.6389021822358343;12.176318434150076;2643958.4729134743;329862.7727794793;1522039.8042687592;8408.28148070241;1994.6777377101503;4303.466160805783;0.0
2046;Jebel Ali;2045;0.75;0.12863705972434913;9.776416539050533;1.2863705972434913;11.062787136294025;25.749856431852976;3.212576569678406;14.823344180704437;3218732.0539816204;401572.0712098008;1852918.0225880544;10236.168759115975;2428.30333286453;5239.002282720082;0.0
2047;Rotterdam;2037;1.0;0.1477272727272727;13.738636363636362;1.9204545454545452;15.659090909090907;35.6869081439394;4.860765861742423;24.160564630681815;4460863.517992423;607595.7327178027;3020070.578835226;14330.730912345416;4459.020676385621;8539.048389412277;16.102272727272727
2047;Singapore;2038;1.0;0.1534090909090909;14.267045454545455;1.9943181818181819;16.261363636363637;37.05948153409092;5.047718394886363;25.089817116477274;4632435.191761363;630964.7993607953;3136227.1395596587;14881.91287051255;4630.521471631222;8867.473327466598;16.72159090909091
2047;Hamburg;2038;1.0;0.1477272727272727;13.738636363636362;1.9204545454545452;15.659090909090907;35.6869081439394;4.860765861742423;24.160564630681815;4460863.517992423;607595.7327178027;3020070.578835226;14330.730912345416;4459.020676385621;8539.048389412277;16.102272727272727
2047;Shanghai;2040;1.0;0.17045454545454544;15.852272727272727;2.215909090909091;18.068181818181817;41.17720170454547;5.608575994318181;27.877574573863637;5147150.213068181;701071.9992897725;3484696.8217329537;16535.45874501394;5145.023857368024;9852.74814162955;18.579545454545453
2047;Provideniya;2041;1.0;0.09090909090909091;8.454545454545455;1.1818181818181819;9.636363636363637;21.96117424242425;2.99124053030303;14.868039772727274;2745146.78030303;373905.0662878787;1858504.9715909087;8818.911330674104;2744.0127239296135;5254.799008869095;9.90909090909091
2047;Busan;2045;1.0;0.13068181818181815;12.153409090909088;1.698863636363636;13.852272727272723;31.56918797348485;4.299908262310605;21.37280717329545;3946148.4966856046;537488.5327888255;2671600.8966619307;12677.18503784402;3944.518290648818;7553.773575249322;14.244318181818178
2047;Jebel Ali;2045;1.0;0.15909090909090906;14.795454545454543;2.068181818181818;16.86363636363636;38.43205492424243;5.234670928030301;26.019069602272722;4804006.865530301;654333.8660037876;3252383.70028409;15433.094828679677;4802.022266876822;9195.898265520913;17.340909090909086
2048;Rotterdam;2037;1.0;0.1477272727272727;15.068181818181817;3.545454545454545;18.61363636363636;39.793649384469695;9.613813920454547;32.11929450757575;4974206.173058713;1201726.7400568184;4014911.813446969;17462.038922016454;7371.422654985411;11351.895712142283;163.53409090909088
2048;Singapore;2038;1.0;0.1534090909090909;15.647727272727273;3.6818181818181817;19.329545454545453;41.32417436079546;9.983575994318183;33.35465198863637;5165521.7950994335;1247946.999289773;4169331.4985795454;18133.655803632475;7654.93891094639;11788.507085686218;169.82386363636363
2048;Hamburg;2038;1.0;0.1477272727272727;15.068181818181817;3.545454545454545;18.61363636363636;39.793649384469695;9.613813920454547;32.11929450757575;4974206.173058713;1201726.7400568184;4014911.813446969;17462.038922016454;7371.422654985411;11351.895712142283;163.53409090909088
2048;Shanghai;2040;1.0;0.17045454545454544;17.386363636363637;4.090909090909091;21.477272727272727;45.915749289772734;11.092862215909092;37.06072443181818;5739468.661221593;1386607.7769886365;4632590.5539772725;20148.506448480526;8505.48767882932;13098.34120631802;188.6931818181818
2048;Provideniya;2041;1.0;0.09090909090909091;9.272727272727273;2.1818181818181817;11.454545454545455;24.488399621212125;5.916193181818183;19.7657196969697;3061049.9526515165;739524.1477272729;2470714.962121212;10745.870105856282;4536.260095375638;6985.781976702945;100.63636363636364
2048;Busan;2045;1.0;0.13068181818181815;13.329545454545451;3.136363636363636;16.465909090909086;35.20207445549242;8.504527698863637;28.413222064393935;4400259.306936554;1063065.9623579546;3551652.7580492413;15447.1882771684;6520.873887102479;10042.06159151048;144.6647727272727
2048;Jebel Ali;2045;1.0;0.15909090909090906;16.227272727272723;3.8181818181818175;20.045454545454543;42.85469933712121;10.353338068181818;34.590009469696966;5356837.417140152;1294167.2585227273;4323751.18371212;18805.27268524849;7938.455166907365;12225.11845923015;176.11363636363632
2049;Rotterdam;2037;1.0;0.1477272727272727;14.477272727272725;5.761363636363636;20.23863636363636;37.83318536931823;14.786961410984848;39.6859315814394;4729148.171164775;1848370.176373105;4960741.447679924;18597.494987529364;12426.248442025759;14026.165999550678;57.761363636363626
2049;Singapore;2038;1.0;0.1534090909090909;15.03409090909091;5.982954545454546;21.017045454545453;39.28830788352278;15.355690696022728;41.21231356534092;4911038.485440344;1919461.3370028401;5151539.195667614;19312.783256280498;12904.181074411366;14565.633922610321;59.98295454545455
2049;Hamburg;2038;1.0;0.1477272727272727;14.477272727272725;5.761363636363636;20.23863636363636;37.83318536931823;14.786961410984848;39.6859315814394;4729148.171164775;1848370.176373105;4960741.447679924;18597.494987529364;12426.248442025759;14026.165999550678;57.761363636363626
2049;Shanghai;2040;1.0;0.17045454545454544;16.704545454545453;6.6477272727272725;23.352272727272727;43.65367542613642;17.061878551136363;45.79145951704547;5456709.428267049;2132734.8188920445;5723932.439630682;21458.648062533885;14337.978971568184;16184.037691789244;66.64772727272727
2049;Provideniya;2041;1.0;0.09090909090909091;8.90909090909091;3.5454545454545454;12.454545454545455;23.28196022727276;9.09966856060606;24.42211174242425;2910245.0284090927;1137458.570075757;3052763.9678030307;11444.612300018072;7646.922118169699;8631.486768954264;35.54545454545455
2049;Busan;2045;1.0;0.13068181818181815;12.806818181818178;5.096590909090907;17.903409090909086;33.46781782670458;13.08077355587121;35.10678562973485;4183477.2283380697;1635096.6944839004;4388348.2037168555;16451.630181275974;10992.45054486894;12407.76223037175;51.0965909090909
2049;Jebel Ali;2045;1.0;0.15909090909090906;15.590909090909088;6.204545454545453;21.79545454545454;40.743430397727316;15.924419981060604;42.73869554924243;5092928.799715911;1990552.4976325745;5342336.943655303;20028.07152503162;13382.11370679697;15105.10184566996;62.204545454545446
2050;Rotterdam;2037;1.0;0.12264150943396228;10.301886792452832;7.113207547169812;17.415094339622645;27.08493022798738;18.757124606918243;38.36379716981133;3385616.278498422;2344640.575864781;4795474.6462264145;16201.919553164998;16297.52707649751;13558.885127154914;218.30188679245285
2050;Singapore;2038;1.0;0.12735849056603774;10.69811320754717;7.386792452830188;18.08490566037736;28.126658313679197;19.478552476415096;39.83932783018868;3515832.2892098995;2434819.0595518877;4979915.978773584;16825.070305209803;16924.355040978182;14080.380708968563;226.69811320754718
2050;Hamburg;2038;1.0;0.12264150943396228;10.301886792452832;7.113207547169812;17.415094339622645;27.08493022798738;18.757124606918243;38.36379716981133;3385616.278498422;2344640.575864781;4795474.6462264145;16201.919553164998;16297.52707649751;13558.885127154914;218.30188679245285
2050;Shanghai;2040;1.0;0.14150943396226415;11.88679245283019;8.20754716981132;20.09433962264151;31.25184257075466;21.64283608490566;44.26591981132076;3906480.3213443323;2705354.5106132086;5533239.976415093;18694.522561344227;18804.8389344202;15644.867454409514;251.88679245283018
